"Area","Year","Month","Severity","Count","AreaPopulation","LengthofMotorway","LengthRuralARoad","LengthUrbanARoad","LengthRuralBRoad","LengthUrbanBRoad","LengthRuralCorURoad","LengthUrbanCorURoad","TotalRoadLength","Longitude","Latitude","AreaSize"
"Southampton",2019,"8","3",26,249428,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2019,"9","3",36,249428,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2019,"10","3",36,249428,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2019,"11","3",38,249428,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southampton",2019,"12","3",39,249428,1.6,2,33.7,0.3,1.7,6.3,323.2,368.8,-1.39952,50.9212,56382964.6614304
"Southend-on-Sea",2019,"1","3",12,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2019,"2","3",12,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2019,"3","3",6,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2019,"4","3",18,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2019,"5","3",22,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2019,"6","3",12,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2019,"7","3",18,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2019,"8","3",15,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2019,"9","3",15,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2019,"10","3",21,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2019,"11","3",21,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southend-on-Sea",2019,"12","3",12,182115,0,1.3,19.8,0.6,5.8,7.7,249.5,284.6,0.706923,51.5492,67969863.8776169
"Southwark",2019,"1","3",58,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2019,"2","3",47,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2019,"3","3",93,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2019,"4","3",68,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2019,"5","3",79,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2019,"6","3",98,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2019,"7","3",92,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2019,"8","3",82,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2019,"9","3",71,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2019,"10","3",86,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2019,"11","3",76,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"Southwark",2019,"12","3",85,312591,0,0,34.4,0,10.8,0,198.9,244,-0.07308,51.4659,29923089.196022
"St. Helens",2019,"1","3",13,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2019,"2","3",12,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2019,"3","3",11,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2019,"4","3",15,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2019,"5","3",16,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2019,"6","3",15,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2019,"7","3",14,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2019,"8","3",9,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2019,"9","3",20,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2019,"10","3",21,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2019,"11","3",11,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"St. Helens",2019,"12","3",13,181541,8.7,26.2,26.2,14.9,10.7,60.1,316.7,463.5,-2.70309,53.4586,136356994.084129
"Stockport",2019,"1","3",15,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2019,"2","3",20,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2019,"3","3",27,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2019,"4","3",8,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2019,"5","3",25,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2019,"6","3",24,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2019,"7","3",12,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2019,"8","3",25,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2019,"9","3",29,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2019,"10","3",26,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2019,"11","3",26,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockport",2019,"12","3",22,293172,8,12.9,45.3,2.8,21.6,35.3,488,614,-2.12465,53.3911,126052653.572174
"Stockton-on-Tees",2019,"1","3",14,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2019,"2","3",18,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2019,"3","3",16,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2019,"4","3",14,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2019,"5","3",11,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2019,"6","3",11,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2019,"7","3",18,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2019,"8","3",5,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2019,"9","3",20,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2019,"10","3",16,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2019,"11","3",17,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stockton-on-Tees",2019,"12","3",17,196860,0,25.5,20.7,3.8,4.6,112.5,350.1,535.7,-1.30664,54.5569,209741083.856888
"Stoke-on-Trent",2019,"1","3",28,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2019,"2","3",35,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2019,"3","3",14,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2019,"4","3",23,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2019,"5","3",22,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2019,"6","3",20,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2019,"7","3",28,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2019,"8","3",25,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2019,"9","3",34,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2019,"10","3",26,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2019,"11","3",28,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Stoke-on-Trent",2019,"12","3",25,259181,0,5.9,49.2,1,11.8,25.4,445.2,549.6,-2.15888,53.0171,93437918.0714722
"Sunderland",2019,"1","3",21,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2019,"2","3",21,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2019,"3","3",22,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2019,"4","3",23,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2019,"5","3",22,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2019,"6","3",23,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2019,"7","3",23,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2019,"8","3",26,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2019,"9","3",30,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2019,"10","3",42,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2019,"11","3",44,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sunderland",2019,"12","3",31,274277,2.4,23,36,9.6,20.7,76.4,561.7,737.8,-1.43368,54.8571,139630930.796204
"Sutton",2019,"1","3",25,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2019,"2","3",28,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2019,"3","3",38,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2019,"4","3",28,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2019,"5","3",39,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2019,"6","3",33,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2019,"7","3",30,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2019,"8","3",24,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2019,"9","3",32,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2019,"10","3",38,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2019,"11","3",38,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Sutton",2019,"12","3",25,208516,0,0,18.4,0,17.6,0,255.5,291.5,-0.17226,51.3576,43846389.2904892
"Swansea",2019,"1","3",24,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2019,"2","3",26,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2019,"3","3",24,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2019,"4","3",15,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2019,"5","3",22,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2019,"6","3",22,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2019,"7","3",21,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2019,"8","3",17,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2019,"9","3",18,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2019,"10","3",25,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2019,"11","3",24,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swansea",2019,"12","3",12,238707,9.6,35.9,26.5,32.8,26.7,209,387.7,728.1,-3.96723,51.6581,419609282.27866
"Swindon",2019,"1","3",26,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Swindon",2019,"2","3",17,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Swindon",2019,"3","3",25,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Swindon",2019,"4","3",26,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Swindon",2019,"5","3",26,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Swindon",2019,"6","3",23,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Swindon",2019,"7","3",36,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Swindon",2019,"8","3",24,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Swindon",2019,"9","3",29,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Swindon",2019,"10","3",35,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Swindon",2019,"11","3",28,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Swindon",2019,"12","3",29,231934,9.5,20.9,14.5,25.1,24.3,143.4,284.2,531.2,-1.73369,51.5776,230063195.039627
"Tameside",2019,"1","3",10,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Tameside",2019,"2","3",9,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Tameside",2019,"3","3",14,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Tameside",2019,"4","3",13,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Tameside",2019,"5","3",12,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Tameside",2019,"6","3",17,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Tameside",2019,"7","3",22,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Tameside",2019,"8","3",14,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Tameside",2019,"9","3",13,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Tameside",2019,"10","3",22,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Tameside",2019,"11","3",30,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Tameside",2019,"12","3",18,229952,9.5,5.3,34.2,1.5,18.1,23.8,383.4,477.9,-2.077,53.4787,103152055.204788
"Telford and Wrekin",2019,"1","3",9,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Telford and Wrekin",2019,"2","3",11,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Telford and Wrekin",2019,"3","3",13,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Telford and Wrekin",2019,"4","3",9,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Telford and Wrekin",2019,"5","3",12,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Telford and Wrekin",2019,"6","3",11,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Telford and Wrekin",2019,"7","3",13,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Telford and Wrekin",2019,"8","3",8,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Telford and Wrekin",2019,"9","3",15,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Telford and Wrekin",2019,"10","3",10,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Telford and Wrekin",2019,"11","3",10,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Telford and Wrekin",2019,"12","3",12,182081,7.7,41.6,10.4,27.9,10.9,230,340.9,672.2,-2.48941,52.7142,290273095.945671
"Thurrock",2019,"1","3",17,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Thurrock",2019,"2","3",18,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Thurrock",2019,"3","3",24,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Thurrock",2019,"4","3",11,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Thurrock",2019,"5","3",13,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Thurrock",2019,"6","3",17,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Thurrock",2019,"7","3",23,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Thurrock",2019,"8","3",19,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Thurrock",2019,"9","3",29,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Thurrock",2019,"10","3",15,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Thurrock",2019,"11","3",17,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Thurrock",2019,"12","3",20,174924,3,26.2,14.2,12.5,6.6,95.6,202.5,375,0.334874,51.51,184436930.918457
"Torbay",2019,"1","3",13,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torbay",2019,"2","3",12,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torbay",2019,"3","3",13,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torbay",2019,"4","3",10,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torbay",2019,"5","3",11,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torbay",2019,"6","3",22,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torbay",2019,"7","3",17,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torbay",2019,"8","3",14,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torbay",2019,"9","3",18,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torbay",2019,"10","3",16,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torbay",2019,"11","3",15,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torbay",2019,"12","3",14,138754,0,11.1,17.7,0.3,4.9,35.7,256.5,326.2,-3.55523,50.4709,119447013.314242
"Torfaen",2019,"1","3",7,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Torfaen",2019,"2","3",4,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Torfaen",2019,"3","3",4,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Torfaen",2019,"4","3",4,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Torfaen",2019,"5","3",8,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Torfaen",2019,"6","3",7,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Torfaen",2019,"7","3",9,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Torfaen",2019,"8","3",6,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Torfaen",2019,"9","3",3,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Torfaen",2019,"10","3",3,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Torfaen",2019,"11","3",3,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Torfaen",2019,"12","3",5,91685,0,7.6,6.4,8.5,3.1,77.2,189.9,301.4,-3.05101,51.6984,126240979.289165
"Tower Hamlets",2019,"1","3",60,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Tower Hamlets",2019,"2","3",76,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Tower Hamlets",2019,"3","3",71,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Tower Hamlets",2019,"4","3",76,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Tower Hamlets",2019,"5","3",92,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Tower Hamlets",2019,"6","3",76,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Tower Hamlets",2019,"7","3",85,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Tower Hamlets",2019,"8","3",91,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Tower Hamlets",2019,"9","3",87,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Tower Hamlets",2019,"10","3",95,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Tower Hamlets",2019,"11","3",99,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Tower Hamlets",2019,"12","3",65,305066,0,0,25.8,0,14,0,144.2,184,-0.03647,51.5155,21576909.3989868
"Trafford",2019,"1","3",17,236121,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2019,"2","3",14,236121,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2019,"3","3",16,236121,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2019,"4","3",14,236121,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2019,"5","3",21,236121,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2019,"6","3",18,236121,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2019,"7","3",21,236121,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2019,"8","3",12,236121,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
"Trafford",2019,"9","3",19,236121,6.2,6.8,30.4,6,26.2,26.3,409.3,511.2,-2.36572,53.4167,106042088.379715
